"Sample_name"	"DNA_vs_RNA"	"Time_point"	"Metabolic_treatment"	"Replicate_number"	"kegg_ID"	"TPM"	"kegg_ID_custom_order"
"Nitrifying_Week4_Aerobic_rep3_DNA"	"DNA"	"Week 4"	"Aerobic"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	77.5034757697815	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Ironreduction_rep1_DNA"	"DNA"	"Week 4"	"Iron reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	62.7461898948852	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Ironreduction_rep2_DNA"	"DNA"	"Week 4"	"Iron reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	34.262855406182	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Ironreduction_rep3_DNA"	"DNA"	"Week 4"	"Iron reduction"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	17.6824005599127	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Nitratereduction_rep1_DNA"	"DNA"	"Week 4"	"Nitrate reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	130.635251881681	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Nitratereduction_rep2_DNA"	"DNA"	"Week 4"	"Nitrate reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	86.7778325160224	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Sulphatereduction_rep1_DNA"	"DNA"	"Week 4"	"Sulphate reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	82.9411182362345	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Sulphatereduction_rep2_DNA"	"DNA"	"Week 4"	"Sulphate reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	108.517489727355	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Sulphatereduction_rep3_DNA"	"DNA"	"Week 4"	"Sulphate reduction"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	162.279540343437	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Aerobic_rep1_DNA"	"DNA"	"Week 8"	"Aerobic"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	102.129787856225	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Aerobic_rep2_DNA"	"DNA"	"Week 8"	"Aerobic"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	100.89030840385	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Aerobic_rep3_DNA"	"DNA"	"Week 8"	"Aerobic"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	110.413575647779	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Ironreduction_rep1_DNA"	"DNA"	"Week 8"	"Iron reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	72.3090038816681	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Ironreduction_rep2_DNA"	"DNA"	"Week 8"	"Iron reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	74.0942649182513	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Ironreduction_rep3_DNA"	"DNA"	"Week 8"	"Iron reduction"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	17.9267555021641	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Nitratereduction_rep1_DNA"	"DNA"	"Week 8"	"Nitrate reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	132.33509836415	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Nitratereduction_rep2_DNA"	"DNA"	"Week 8"	"Nitrate reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	151.488466236449	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Nitratereduction_rep3_DNA"	"DNA"	"Week 8"	"Nitrate reduction"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	61.530695357934	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Sulphatereduction_rep1_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	68.3621619779126	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Sulphatereduction_rep2_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	47.4500538664622	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Sulphatereduction_rep3_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	93.4300714700635	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Day0_rep1_RNA"	"RNA"	"Week 0"	"Inoculum"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	0.208064643800414	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Day0_rep2_RNA"	"RNA"	"Week 0"	"Inoculum"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	1.20675383127479	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Day0_rep3_RNA"	"RNA"	"Week 0"	"Inoculum"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	0.358926142111293	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Aerobic_rep1_RNA"	"RNA"	"Week 4"	"Aerobic"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	0.405041531215344	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Aerobic_rep2_RNA"	"RNA"	"Week 4"	"Aerobic"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	9.97383477240649	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Aerobic_rep3_RNA"	"RNA"	"Week 4"	"Aerobic"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	7.94649657596875	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Ironreduction_rep1_RNA"	"RNA"	"Week 4"	"Iron reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	0.652626744240996	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Ironreduction_rep2_RNA"	"RNA"	"Week 4"	"Iron reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	24.9007499998303	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Ironreduction_rep3_RNA"	"RNA"	"Week 4"	"Iron reduction"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	0.180895452722091	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Nitratereduction_rep1_RNA"	"RNA"	"Week 4"	"Nitrate reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	27.3943299597874	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Nitratereduction_rep2_RNA"	"RNA"	"Week 4"	"Nitrate reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	10.0749273892295	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Sulphatereduction_rep1_RNA"	"RNA"	"Week 4"	"Sulphate reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	10.9965265211535	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Sulphatereduction_rep2_RNA"	"RNA"	"Week 4"	"Sulphate reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	4.32530488889206	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Aerobic_rep1_RNA"	"RNA"	"Week 8"	"Aerobic"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	2.29768988253564	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Aerobic_rep2_RNA"	"RNA"	"Week 8"	"Aerobic"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	4.06213059634663	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Aerobic_rep3_RNA"	"RNA"	"Week 8"	"Aerobic"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	2.87713387434644	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Ironreduction_rep3_RNA"	"RNA"	"Week 8"	"Iron reduction"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	0	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Nitratereduction_rep1_RNA"	"RNA"	"Week 8"	"Nitrate reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	28.691335160814	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Nitratereduction_rep2_RNA"	"RNA"	"Week 8"	"Nitrate reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	9.16788692634963	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Sulphatereduction_rep1_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	1.72541853167326	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Sulphatereduction_rep2_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	8.41509829548225	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week8_Sulphatereduction_rep3_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	9.10975288244296	"K00372; assimilatory nitrate reductase catalytic subunit"
